0,69.0,0
1,61.0,8
2,61.0,16
3,61.0,24
4,61.0,32
5,61.0,40
6,61.0,48
7,66.0,52
8,66.0,56
9,66.0,60
10,63.0,68
11,63.0,76
12,63.0,84
13,63.0,92
14,63.0,100
15,63.0,108
16,63.0,116
17,63.0,124
18,63.0,132
19,63.0,140
20,63.0,148
21,63.0,156
22,63.0,164
23,63.0,172
24,63.0,180
25,63.0,188
26,61.0,191
27,61.0,194
28,61.0,197
29,61.0,200
30,61.0,203
31,61.0,206
32,61.0,209
33,61.0,212
34,61.0,215
35,61.0,218
36,61.0,221
37,61.0,224
38,61.0,227
39,61.0,230
40,61.0,233
41,61.0,236
42,61.0,247
43,61.0,258
44,61.0,269
45,61.0,280
46,61.0,291
47,61.0,302
48,61.0,313
49,61.0,324
50,61.0,335
51,61.0,346
52,61.0,357
53,61.0,368
54,61.0,376
55,61.0,384
56,61.0,392
57,61.0,400
58,61.0,408
59,61.0,416
60,61.0,424
61,61.0,432
62,61.0,440
63,61.0,448
64,61.0,456
65,61.0,464
66,61.0,472
67,61.0,480
68,61.0,488
69,61.0,496
70,62.0,500
71,62.0,504
72,62.0,508
73,62.0,512
74,62.0,516
75,62.0,520
76,62.0,524
77,62.0,528
78,61.0,530
79,61.0,532
80,61.0,534
81,61.0,536
82,61.0,538
83,61.0,540
84,61.0,542
85,61.0,544
86,61.0,546
87,61.0,548
88,61.0,550
89,61.0,552
90,61.0,561
91,61.0,570
92,61.0,579
93,61.0,588
94,61.0,597
95,61.0,606
96,61.0,615
97,61.0,624
98,61.0,633
99,61.0,636
100,61.0,639
101,61.0,642
102,61.0,645
103,61.0,648
104,61.0,651
105,61.0,654
106,61.0,657
107,61.0,660
108,61.0,663
109,67.0,666
110,67.0,669
111,67.0,672
112,67.0,675
113,63.0,676
114,63.0,677
115,63.0,678
116,63.0,679
117,63.0,680
118,63.0,681
119,63.0,682
120,63.0,683
121,63.0,684
122,63.0,685
123,63.0,686
124,63.0,687
125,63.0,688
126,63.0,689
127,63.0,690
128,63.0,691
129,63.0,692
130,63.0,693
131,63.0,694
132,63.0,695
133,63.0,696
134,63.0,697
135,63.0,698
136,69.0,703
137,69.0,708
138,69.0,713
139,69.0,718
140,69.0,723
141,69.0,728
142,69.0,733
143,69.0,738
144,69.0,743
145,69.0,748
146,69.0,753
147,69.0,758
148,69.0,763
149,69.0,768
150,69.0,773
151,69.0,778
152,69.0,783
153,69.0,788
154,69.0,793
155,69.0,798
156,69.0,803
157,62.0,810
158,62.0,817
159,62.0,824
160,62.0,831
161,62.0,838
162,62.0,845
163,62.0,852
164,62.0,859
165,62.0,866
166,62.0,873
167,62.0,880
168,62.0,887
169,62.0,894
170,62.0,901
171,62.0,908
172,62.0,915
173,62.0,922
174,62.0,929
175,62.0,936
176,62.0,943
177,62.0,950
178,61.0,956
179,61.0,962
180,61.0,968
181,61.0,974
182,61.0,980
183,61.0,986
184,61.0,992
185,61.0,998
186,61.0,1004
187,61.0,1010
188,61.0,1016
189,61.0,1022
190,61.0,1028
191,61.0,1034
192,61.0,1040
193,61.0,1046
194,61.0,1052
195,61.0,1058
196,61.0,1063
197,61.0,1068
198,61.0,1073
199,61.0,1078
200,61.0,1083
201,61.0,1088
202,61.0,1093
203,61.0,1098
204,61.0,1103
205,61.0,1108
206,61.0,1113
207,61.0,1118
208,61.0,1123
209,61.0,1128
210,61.0,1133
211,61.0,1138
212,61.0,1143
213,61.0,1148
214,61.0,1153
215,61.0,1158
216,61.0,1163
217,61.0,1168
218,61.0,1173
219,61.0,1178
220,61.0,1183
221,61.0,1188
222,61.0,1193
223,61.0,1198
224,61.0,1203
225,61.0,1208
226,61.0,1213
227,61.0,1218
228,61.0,1223
229,61.0,1228
230,61.0,1233
231,61.0,1238
232,61.0,1243
233,61.0,1248
234,61.0,1253
235,61.0,1258
236,61.0,1263
237,61.0,1268
238,61.0,1273
239,61.0,1278
240,61.0,1283
241,61.0,1288
242,61.0,1293
243,61.0,1298
244,61.0,1303
245,61.0,1308
246,61.0,1313
247,61.0,1318
248,61.0,1323
249,61.0,1328
250,61.0,1333
251,61.0,1338
252,65.0,1343
253,65.0,1348
254,65.0,1353
255,65.0,1358
256,65.0,1363
257,65.0,1368
258,65.0,1373
259,65.0,1378
260,63.0,1383
261,61.0,1390
262,61.0,1397
263,61.0,1404
264,61.0,1411
265,69.0,1414
266,69.0,1417
267,69.0,1420
268,69.0,1423
269,69.0,1426
270,69.0,1429
271,69.0,1432
272,69.0,1435
273,69.0,1438
274,69.0,1441
275,69.0,1444
276,69.0,1447
277,69.0,1450
278,69.0,1453
279,69.0,1456
280,69.0,1459
281,69.0,1462
282,69.0,1465
283,69.0,1468
284,69.0,1471
285,69.0,1474
286,63.0,1482
287,63.0,1490
288,63.0,1498
289,63.0,1506
290,63.0,1514
291,63.0,1522
292,63.0,1530
293,63.0,1538
294,63.0,1546
295,63.0,1554
296,63.0,1562
297,63.0,1570
298,63.0,1578
299,63.0,1586
300,63.0,1594
301,63.0,1602
302,63.0,1610
303,63.0,1618
304,69.0,1624
305,69.0,1630
306,69.0,1636
307,69.0,1642
308,69.0,1648
309,69.0,1654
310,69.0,1660
311,69.0,1666
312,69.0,1672
313,69.0,1678
314,69.0,1684
315,69.0,1690
316,69.0,1696
317,69.0,1702
318,69.0,1708
319,69.0,1714
320,69.0,1720
321,69.0,1726
322,69.0,1732
323,69.0,1738
324,69.0,1744
325,63.0,1747
326,63.0,1750
327,63.0,1753
328,63.0,1756
329,63.0,1759
330,63.0,1762
331,63.0,1765
332,63.0,1768
333,63.0,1771
334,63.0,1774
335,63.0,1777
336,63.0,1780
337,63.0,1783
338,63.0,1786
339,63.0,1789
340,63.0,1792
341,63.0,1795
342,63.0,1798
343,63.0,1801
344,61.0,1803
345,61.0,1805
346,61.0,1807
347,61.0,1809
348,61.0,1811
349,61.0,1813
350,61.0,1815
351,61.0,1817
352,61.0,1819
353,61.0,1821
354,61.0,1823
355,61.0,1825
356,61.0,1827
357,61.0,1837
358,61.0,1847
359,61.0,1857
360,65.0,1860
361,65.0,1863
362,65.0,1866
363,65.0,1869
364,65.0,1872
365,65.0,1874
366,65.0,1876
367,65.0,1878
368,65.0,1880
369,65.0,1882
370,65.0,1884
371,65.0,1886
372,65.0,1888
373,65.0,1890
374,65.0,1892
375,65.0,1894
376,66.0,1900
377,66.0,1906
378,66.0,1912
379,66.0,1918
380,66.0,1924
381,66.0,1930
382,66.0,1936
383,66.0,1942
384,66.0,1948
385,64.0,1952
386,64.0,1956
387,64.0,1960
388,64.0,1964
389,64.0,1968
390,64.0,1972
391,64.0,1976
392,64.0,1980
393,64.0,1984
394,64.0,1988
395,64.0,1992
396,64.0,1996
397,64.0,2000
398,64.0,2004
399,64.0,2008
400,64.0,2012
401,64.0,2016
402,64.0,2020
403,64.0,2024
404,64.0,2028
405,61.0,2034
406,61.0,2040
407,61.0,2046
408,61.0,2052
409,61.0,2058
410,61.0,2064
411,61.0,2070
412,61.0,2076
413,61.0,2082
414,61.0,2088
415,61.0,2094
416,61.0,2100
417,61.0,2106
418,61.0,2112
419,62.0,2116
420,62.0,2120
421,62.0,2124
422,62.0,2128
423,62.0,2132
424,62.0,2136
425,62.0,2140
426,62.0,2144
427,62.0,2148
428,62.0,2152
429,62.0,2156
430,62.0,2160
431,62.0,2164
432,62.0,2168
433,62.0,2172
434,62.0,2176
435,62.0,2180
436,62.0,2184
437,62.0,2188
438,62.0,2192
439,61.0,2196
440,61.0,2200
441,61.0,2204
442,61.0,2208
443,61.0,2212
444,61.0,2216
445,61.0,2220
446,61.0,2224
447,61.0,2228
448,61.0,2232
449,61.0,2236
450,61.0,2240
451,61.0,2244
452,61.0,2248
453,61.0,2252
454,61.0,2256
455,61.0,2260
456,61.0,2264
457,61.0,2268
458,62.0,2275
459,62.0,2282
460,62.0,2289
461,62.0,2296
462,62.0,2303
463,62.0,2310
464,62.0,2317
465,62.0,2324
466,62.0,2331
467,62.0,2338
468,62.0,2345
469,62.0,2352
470,62.0,2359
471,62.0,2366
472,62.0,2373
473,62.0,2380
474,62.0,2387
475,62.0,2394
476,62.0,2401
477,62.0,2408
478,62.0,2414
479,61.0,2417
480,61.0,2420
481,61.0,2423
482,61.0,2426
483,61.0,2429
484,61.0,2432
485,61.0,2433
486,61.0,2434
487,61.0,2435
488,61.0,2436
489,61.0,2437
490,61.0,2438
491,61.0,2439
492,61.0,2440
493,61.0,2441
494,61.0,2442
495,61.0,2443
496,61.0,2444
497,61.0,2445
498,61.0,2446
499,61.0,2447
500,61.0,2451
501,61.0,2455
502,61.0,2459
503,61.0,2463
504,66.0,2467
505,66.0,2471
506,66.0,2475
507,66.0,2479
508,66.0,2483
509,66.0,2487
510,66.0,2491
511,66.0,2495
512,66.0,2499
513,66.0,2503
514,66.0,2507
